1,18.899999618530273,59.79999923706055,Tue Aug 25 00:03:55 2015
1,18.899999618530273,59.900001525878906,Tue Aug 25 00:08:55 2015
1,18.899999618530273,59.79999923706055,Tue Aug 25 00:13:56 2015
1,18.899999618530273,59.79999923706055,Tue Aug 25 00:18:57 2015
1,19.100000381469727,59.29999923706055,Tue Aug 25 00:23:57 2015
1,19.5,58.400001525878906,Tue Aug 25 00:28:58 2015
1,20.0,57.29999923706055,Tue Aug 25 00:34:01 2015
1,19.899999618530273,57.29999923706055,Tue Aug 25 00:39:02 2015
1,20.100000381469727,57.099998474121094,Tue Aug 25 00:44:02 2015
1,20.299999237060547,56.70000076293945,Tue Aug 25 00:49:10 2015
1,20.299999237060547,56.70000076293945,Tue Aug 25 00:54:11 2015
1,20.399999618530273,56.5,Tue Aug 25 00:59:12 2015
1,20.600000381469727,56.20000076293945,Tue Aug 25 01:04:15 2015
1,20.600000381469727,56.0,Tue Aug 25 01:09:21 2015
1,20.600000381469727,56.0,Tue Aug 25 01:14:21 2015
1,20.799999237060547,55.79999923706055,Tue Aug 25 01:19:24 2015
1,20.799999237060547,55.900001525878906,Tue Aug 25 01:24:25 2015
1,20.899999618530273,55.70000076293945,Tue Aug 25 01:29:26 2015
1,21.0,55.5,Tue Aug 25 01:34:26 2015
1,21.100000381469727,55.5,Tue Aug 25 01:39:27 2015
1,21.100000381469727,55.29999923706055,Tue Aug 25 01:44:28 2015
1,21.200000762939453,55.20000076293945,Tue Aug 25 01:49:28 2015
1,21.299999237060547,55.20000076293945,Tue Aug 25 01:54:29 2015
1,21.399999618530273,54.900001525878906,Tue Aug 25 01:59:37 2015
1,21.399999618530273,54.900001525878906,Tue Aug 25 02:04:38 2015
1,21.5,54.900001525878906,Tue Aug 25 02:09:38 2015
1,21.5,54.70000076293945,Tue Aug 25 02:14:39 2015
1,21.600000381469727,54.70000076293945,Tue Aug 25 02:19:40 2015
1,21.600000381469727,54.400001525878906,Tue Aug 25 02:24:40 2015
1,21.700000762939453,54.29999923706055,Tue Aug 25 02:29:46 2015
1,21.799999237060547,54.20000076293945,Tue Aug 25 02:34:49 2015
1,21.799999237060547,54.099998474121094,Tue Aug 25 02:40:00 2015
1,21.899999618530273,54.099998474121094,Tue Aug 25 02:45:03 2015
1,21.799999237060547,54.0,Tue Aug 25 02:50:03 2015
1,21.899999618530273,53.79999923706055,Tue Aug 25 02:55:24 2015
1,21.899999618530273,53.79999923706055,Tue Aug 25 03:00:25 2015
1,22.0,53.79999923706055,Tue Aug 25 03:05:26 2015
1,22.0,53.599998474121094,Tue Aug 25 03:10:26 2015
1,22.100000381469727,53.70000076293945,Tue Aug 25 03:15:27 2015
1,20.600000381469727,53.5,Tue Aug 25 03:20:30 2015
1,22.200000762939453,53.29999923706055,Tue Aug 25 03:25:33 2015
1,22.200000762939453,53.29999923706055,Tue Aug 25 03:30:36 2015
1,22.200000762939453,53.29999923706055,Tue Aug 25 03:35:37 2015
1,22.299999237060547,53.20000076293945,Tue Aug 25 03:40:40 2015
1,22.299999237060547,53.20000076293945,Tue Aug 25 03:45:41 2015
1,22.299999237060547,53.20000076293945,Tue Aug 25 03:50:41 2015
1,22.399999618530273,53.0,Tue Aug 25 03:55:42 2015
1,22.5,53.0,Tue Aug 25 04:00:43 2015
1,22.5,52.79999923706055,Tue Aug 25 04:05:46 2015
1,22.399999618530273,52.70000076293945,Tue Aug 25 04:10:46 2015
1,22.5,52.79999923706055,Tue Aug 25 04:15:47 2015
1,22.5,52.79999923706055,Tue Aug 25 04:20:48 2015
1,22.200000762939453,49.599998474121094,Tue Aug 25 04:25:53 2015
1,22.200000762939453,49.70000076293945,Tue Aug 25 04:30:54 2015
1,21.899999618530273,50.900001525878906,Tue Aug 25 04:35:55 2015
1,21.200000762939453,52.70000076293945,Tue Aug 25 04:41:05 2015
1,21.200000762939453,52.599998474121094,Tue Aug 25 04:46:06 2015
1,21.100000381469727,53.5,Tue Aug 25 04:51:07 2015
1,21.0,53.70000076293945,Tue Aug 25 04:56:07 2015
1,20.799999237060547,53.900001525878906,Tue Aug 25 05:01:08 2015
1,20.700000762939453,54.29999923706055,Tue Aug 25 05:06:09 2015
1,20.600000381469727,54.599998474121094,Tue Aug 25 05:11:09 2015
1,20.5,55.099998474121094,Tue Aug 25 05:16:10 2015
1,20.399999618530273,55.29999923706055,Tue Aug 25 05:21:10 2015
1,20.200000762939453,55.29999923706055,Tue Aug 25 05:26:14 2015
1,20.200000762939453,55.29999923706055,Tue Aug 25 05:31:14 2015
1,20.100000381469727,56.0,Tue Aug 25 05:36:17 2015
1,20.100000381469727,56.0,Tue Aug 25 05:41:18 2015
1,20.0,56.099998474121094,Tue Aug 25 05:46:21 2015
1,20.0,56.29999923706055,Tue Aug 25 05:51:24 2015
1,19.899999618530273,56.20000076293945,Tue Aug 25 05:56:28 2015
1,19.899999618530273,56.29999923706055,Tue Aug 25 06:01:28 2015
1,19.799999237060547,56.70000076293945,Tue Aug 25 06:06:31 2015
1,19.799999237060547,56.79999923706055,Tue Aug 25 06:11:34 2015
1,19.799999237060547,56.79999923706055,Tue Aug 25 06:16:35 2015
1,19.799999237060547,57.099998474121094,Tue Aug 25 06:21:36 2015
1,19.700000762939453,57.20000076293945,Tue Aug 25 06:26:36 2015
1,19.700000762939453,57.400001525878906,Tue Aug 25 06:31:37 2015
1,19.700000762939453,57.20000076293945,Tue Aug 25 06:36:38 2015
1,19.600000381469727,57.29999923706055,Tue Aug 25 06:41:38 2015
